Commit_Id,PR,Repo
e4a30459a10fad6c1617f7edd4880ceb103cf81f,Pull request #760: TM-1581 : updated Integration Test cases for FT,saas-platform-ms-tenant-manager
f4e1dc1ecf14246fdd86c74656f6d0043ca5c635,TM-1581 : updated Integration Test cases for FT,saas-platform-ms-tenant-manager
8ce7fc9af28515b930dfdb999845795c03352e81,TM-1504 Adding Tests,saas-platform-ms-tenant-manager
8fdc71d36b66bc9d8a29d6b01afdbb963674840b,TM-1504 set page data to response,saas-platform-ms-tenant-manager
8e42f6eae8d0892e2a26722b8899670ff0a26a9f,TM-1420 Add UT for UserCountServiceImpl,saas-platform-ms-tenant-manager
bb843ef3a27145bcf057aa6bd2655b4aa085aac5,Merge remote-tracking branch 'origin/master' into PIN-489,saas-platform-ms-tenant-manager
e661cf50538aa4a463a0353ecefe31c6027ba074,TM-1504 Add pagination support to getCurrentSubTenantsAggInfo API,saas-platform-ms-tenant-manager
5787324ced94f3cd6392705b79f000de1532c3c9,Pull request #756: TM-1629 : Removed FT for partner onboarding from code,saas-platform-ms-tenant-manager
b09d527020ca103c5a5cb7bf7d6d7f533f101d8b,TM-1629 : Removed FT for partner onboarding from code,saas-platform-ms-tenant-manager
61b9b4c0929ddb7a4ed8bc7e93102d54b84511fe,PIN-489: Partner create/update using adapter version,saas-platform-ms-tenant-manager
2458f15c305da74d7c55c452a9d281fdde0faa99,Merge remote-tracking branch 'origin/master' into PIN-489,saas-platform-ms-tenant-manager
9ad9ffe781036dd28b7235cadfe8ee64d2278a1c,TM-1502 Change the lastEvaluatedKey as lastRecordId as per the API contract review comment,saas-platform-ms-tenant-manager
9bbaa89145a8f72b615c8384a27e678ceec240b3,TM-1420 Add UTs,saas-platform-ms-tenant-manager
1e85f7a2521a7e3f9ce0540aa73e53131b349c07,Pull request #755: TM-1591 : Removed tenant name check which is not needed in the feature.,saas-platform-ms-tenant-manager
d8d527bf4ec0d86183a2ea9f032daf8d6c75a0fc,TM-1591 : Removed tenant name check which is not needed in the feature.,saas-platform-ms-tenant-manager
9d706c30b38756faa3ffde0b366aaa26b9890429,Pull request #754: TM-1393: Updated platform lib version to 1.48,saas-platform-ms-tenant-manager
dd19f066ad9d7b8b21a0b3f942f2f1f792317af2,TM-1393: Updated platform lib version to 1.48,saas-platform-ms-tenant-manager
3f3939268a52ceba2faec04d359e1add3b4be0ff,TM-1420 Add logic to process users in the scheduler and save the processed data to user-co,saas-platform-ms-tenant-manager
42fe18cd77a86a069120b90ad58b705c76cd328d,TM-1420 Add scheduler for user count processing with basic infra,saas-platform-ms-tenant-manager
3d63a12007bf6fe9283f04c2369355455a7e8dbb,Pull request #739: UH-5691 dynamic port allocation,saas-platform-ms-tenant-manager
e6a61bcea9ecba1b218ee43b7e37837635390140,TM-1420 Refactor to move user count related code in usercountprocessor package,saas-platform-ms-tenant-manager
0309740f5a5584476baf27704cc3d2ad9f3d85d3,Pull request #753: TM-1581 : commented WFM related REST and SOAP IT,saas-platform-ms-tenant-manager
e2e95dfa138adccd94d0b9b1c3a05d9af3098390,TM-1581 : commented WFM related REST and SOAP IT,saas-platform-ms-tenant-manager
8d5224d8197cde6d617128e9a5a7a70b6aaea18c,Pull request #751: TM-1581 : bypass tenant name updation via feature toggle,saas-platform-ms-tenant-manager
70f3815e154474922f1e324a378ee92ed630d662,Pull request #752: UH-6231 Increase MAX RCUs for table and schemaName GSI,saas-platform-ms-tenant-manager
eb0888734876faf8c107bc4b3596bd07a63fb543,UH-6231 Increase MAX RCUs for table and schemaName GSI,saas-platform-ms-tenant-manager
7ffdbf9fa4dc9d1aff1026312e77b5bb7efb24f3,TM-1581 : corrected FT logic to update the tenant name,saas-platform-ms-tenant-manager
47565d2c309d20b1be6140a3c1a519f69537dff3,TM-1581 : formatted code,saas-platform-ms-tenant-manager
d5ffe9cb1c4922ca7c58271c11a65f35888f019d,TM-1581 : bypass tenant name updation via feature toggle,saas-platform-ms-tenant-manager
2acbc0ec2492623c30554d45ecd2b25a364a8c3b,Pull request #750: TM-1435 : Fixed IT and UT,saas-platform-ms-tenant-manager
2f9e371e33a4ecd152ddbb4442d9bb16be2b6275,TM-1435 : Fixed IT and UT,saas-platform-ms-tenant-manager
5cfcc164d6a54d8b42db4904bd38d14ef3757344,Pull request #748: Bug/TM-1435 billing id telephone number validation,saas-platform-ms-tenant-manager
22e45a6e14b751ac66f2ac72fefda0617ce62544,Pull request #749: Feature/TM-1503 tmms add pagination support to getalltenantsbasicinfo a,saas-platform-ms-tenant-manager
1435a6c481e0b38e97b1fc3f45b9026112c5bdc8,TM-1435 : Added code for review comments,saas-platform-ms-tenant-manager
be87422cd48b3d1a0e8eadc0a2e91d169862f1d3,TM-1503 Uncomment the condition of environment,saas-platform-ms-tenant-manager
8b0130cade6e882a3b18cec118037182de2b6dfc,TM-1503 Add ITs,saas-platform-ms-tenant-manager
e34ad89f260f91c7152210cbd03c678367d0e8fb,Merge remote-tracking branch 'origin/master' into PIN-489,saas-platform-ms-tenant-manager
9c23f8ea1fb082376c76645559caf0d10145e624,PIN-489: Partner create/update using adapter version,saas-platform-ms-tenant-manager
1153287e9e58c4bc2cfe2839877a97a650803fce,PIN-489: Partner create/update using adapter version,saas-platform-ms-tenant-manager
cb69be606e6f416f89cda758d3688e4bfb0a70b8,Merge branch 'master' of https://tlvgit02.nice.com/scm/wfo/saas-platform-ms-tenant-manager,saas-platform-ms-tenant-manager
3a975d6ac19377be771b00fa36ad4087964854a8,TM-1435: added UT and IT,saas-platform-ms-tenant-manager
8bb9ba88063b3ddd5bf3502e6c18e2e446cd22c6,TM-1503 Add/Fix UTs,saas-platform-ms-tenant-manager
b189e0c5f7b808e0b10a9abdd906b5d9b2bd26a8,Merge branch 'master' into feature/TM-1503-tmms-add-pagination-support-to-getalltenantsbas,saas-platform-ms-tenant-manager
4867ecb02449a588fbd3258f3de1249d851733d5,Pull request #746: TM-1502 Send event when branding profile assignment to subtenants is up,saas-platform-ms-tenant-manager
08bae6dc783e5aa96c41f6003b70ab10bdf5fa68,Merge branch 'master' into feature/TM-1502-fix-for-GSI-projection-issue,saas-platform-ms-tenant-manager
4097e59de0968418d713745ac799adcb9dc90bdd,TM-1502 Send event when branding profile assignment to subtenants is updated,saas-platform-ms-tenant-manager
23ce30d8259724f3c8f3e9a2d368077ac57258aa,Pull request #745: TM-1502 : commented IT for t97,saas-platform-ms-tenant-manager
9072264fca51a20d10df7a3db56d12fbd6047b6e,TM-1502 : commented IT for t97,saas-platform-ms-tenant-manager
887777fbc8c166cc1091f4dfc9f7419ecfa99290,Merge branch 'master' into feature/TM-1503-tmms-add-pagination-support-to-getalltenantsbas,saas-platform-ms-tenant-manager
f909e839b951f0a249f49a918ab7bad169bf86c2,Pull request #744: TM-1502 Fix IT,saas-platform-ms-tenant-manager
18681f4756edc87c0287564f1de4c23bfec1aa7c,TM-1502 Fix IT,saas-platform-ms-tenant-manager
6686dba6189bc826b52098628e6f10ca03f56cbf,Merge branch 'master' of https://tlvgit02.nice.com/scm/wfo/saas-platform-ms-tenant-manager,saas-platform-ms-tenant-manager
0abd324ffd7ee65607c08f54ece900916fe48c03,Pull request #743: TM-1502 Fix the projection problem,saas-platform-ms-tenant-manager
78d32864a581b0375c829d762c43ecf4af3faf7c,TM-1435 : added test case for billing telephone number validation,saas-platform-ms-tenant-manager
af4a1957c4366c9b3cf509d97980bb0bef26b9b5,TM-1502 Fix the projection problem,saas-platform-ms-tenant-manager
57c40f8fdfcb3ed19751bd1ab30bddfe08402693,TM-1503 Add new API version for get all basic info API with pagination support,saas-platform-ms-tenant-manager
c0e703bdccca8b5b1167c2a7ee578c520805e078,Pull request #741: TM-1509 Implement DDB layer for get tenant wise user count,saas-platform-ms-tenant-manager
70805b41f3dfcbf4333fdb756de533b2366046e4,Pull request #740: Feature/TM-1502 tmms add pagination support in getalltenants api,saas-platform-ms-tenant-manager
e200c3139cda8eebc1026f5bb5f18b01808821f6,Pull request #742: UH-5633 update max task capacity to disable autoscaling on dev/test,saas-platform-ms-tenant-manager
6e3fdf34a16cb1f2b899762dfad1208dd8e6069c,TM-1502 Remove unnecessary annotation,saas-platform-ms-tenant-manager
8b25c45c4425d8514713b045c91f5ef92a813516,UH-5633 update max task capacity to disable autoscaling on dev/test,saas-platform-ms-tenant-manager
17d55f2c892d4b705c1d05ce48b7c2ed7af1a33a,TM-1509 Updated for formating code,saas-platform-ms-tenant-manager
08882425cbcaecd27c72c1ce2ab6645d0db8cdc4,TM-1502 Uncomment condition,saas-platform-ms-tenant-manager
fe4976d00549bbbc69fc623ee74111f362f6a77e,TM-1502 Add ITs and fix issue in TenantDdbItem,saas-platform-ms-tenant-manager
cc6a0d9546abd5b051a3e58550c96dacc9b2998c,TM-1502 Add/Fix UTs,saas-platform-ms-tenant-manager
c18e1d28c3bba04100c1e54cdfd0a05809d239cb,TM-1502 Add new search API endpoint,saas-platform-ms-tenant-manager
e2acfaf423e00e86607dc2808c3efc916c53f029,TM-1502 Remove unused Tenant filters,saas-platform-ms-tenant-manager
a5c4c3dda0fc105d558b02373cc01d72d9fe974e,TM-1509 Implement DDB layer for get tenant wise user count,saas-platform-ms-tenant-manager
c528da331d74c0e65c78b06ccef8ae59daacd027,UH-5691 dynamic port allocation,saas-platform-ms-tenant-manager
18df6f63b7550440dc85aeb99c9b137ddeaf40e5,"Revert ""UH-2670""",saas-platform-ms-tenant-manager
416ec93224bb8d91a724c8e1224eff350efac621,Merge pull request #736 in WFO/saas-platform-ms-tenant-manager from TM-1418-Add-auto-scali,saas-platform-ms-tenant-manager
c93dd2728d2a8fd1c4481ad745275c22f655e48a,TM-1368 Test fix,saas-platform-ms-tenant-manager
712d34b4f6da68a22f6bfb2bf18d5a3f040c6e0d,TM-1368 Merge conflicts,saas-platform-ms-tenant-manager
7ce1a6cdd2a9261770713c4432c20939e4f8cf8c,Merge pull request #738 in WFO/saas-platform-ms-tenant-manager from feature/UH-5693/empty_,saas-platform-ms-tenant-manager
8025292c8061a3ac7e678ba5e7de51bc77206b9a,UH-5639: added space,saas-platform-ms-tenant-manager
813343499ca0a8fa55289e0c1f8fcaba0522561e,Merge pull request #735 in WFO/saas-platform-ms-tenant-manager from TM-1367-Implement-DDB-,saas-platform-ms-tenant-manager
4af03762ca5302edab7af6b456bf798c1d8f1448,TM-1368 Code refactored,saas-platform-ms-tenant-manager
9833ea42d7689b8d279ccc096cf4c01ace5b0a43,TM-1367 Updated For UT,saas-platform-ms-tenant-manager
dbef3e0b4622d003015633581d20a2ea2d150281,TM-1367 Updated For add auto scale on all environment,saas-platform-ms-tenant-manager
124cea4816349decc99a6ee64ad82a83a4072f57,TM-1368 Review comments,saas-platform-ms-tenant-manager
5a4eb28514f24d2594f3734219e8f62e36365473,TM-1367 Updated For Application User Count and auto scale,saas-platform-ms-tenant-manager
4a88da6705dc2edcff3bd77e606e8ad0fb25dcb6,TM-1368 Remove unused imports,saas-platform-ms-tenant-manager
1c8c02b62ac399365add293cf240a6b7a7f2746f,TM-1368 Implementing DDB layer for holding user wise data,saas-platform-ms-tenant-manager
80f2fc5f3265c47895634dd108e358c202f49544,TM-1367 add serial Version Id,saas-platform-ms-tenant-manager
de4da9de6714542eac11cb2d089168b3ac9980ee,TM-1367 Implement DDB layer for holding tenant wise user counts data,saas-platform-ms-tenant-manager
89e26cb20903de3d032e0dbf5084a7c410968807,Merge pull request #734 in WFO/saas-platform-ms-tenant-manager from feature/UH-2321/autosc,saas-platform-ms-tenant-manager
137205d020d1ba5c33b0a5d2cf83716ce302601f,UH-5693 Disable deployment to qm-wfm cluster post ALB cutover,saas-platform-ms-tenant-manager
64209b48cd05c79465c66b45da63feb7ed105710,Merge pull request #733 in WFO/saas-platform-ms-tenant-manager from TM-1418-Add-auto-scali,saas-platform-ms-tenant-manager
95f9c2f0c68c53386fcf77fc637d42803efb200b,TM-1418 Build Fix for Autoscaling,saas-platform-ms-tenant-manager
92bbb3de9959226a60725478946f368110a5e3a0,Merge pull request #729 in WFO/saas-platform-ms-tenant-manager from TM-1418-Add-auto-scali,saas-platform-ms-tenant-manager
4aae7497e49bb0ffd8a9841d27d8f93ce7f6e672,Merge pull request #732 in WFO/saas-platform-ms-tenant-manager from feature/TM-1417-analyz,saas-platform-ms-tenant-manager
14a0090e31fadd6a510ac476ef95816b7fa04ed0,Merge pull request #730 in WFO/saas-platform-ms-tenant-manager from feature/UH-2321/autosc,saas-platform-ms-tenant-manager
bbfb61de44ab546c783da54679ef4c176301831a,UH-5692 update scalein cooldown period,saas-platform-ms-tenant-manager
50d13a4c4fee91972d591f3b0ced85486988551d,TM-1417: Optimized PostConstruct to remove DDB call and hardcoded T0 uuid in property file,saas-platform-ms-tenant-manager
21bb2def35217e40435d3843e3fb6bb1c0c737c7,Merge pull request #731 in WFO/saas-platform-ms-tenant-manager from feature/adding-new-clu,saas-platform-ms-tenant-manager
982e3e5eeef034f731c930737459e2a87ef4dd3e,Adding new cluster for UH-2329,saas-platform-ms-tenant-manager
0e0951d2e65b197c32ea65a82f8493a35c7c8599,UH-5692 Enable autoscaling on test,saas-platform-ms-tenant-manager
72e34d4f9e0c3375eef1c5d785c8a145411fc734,TM-1418 Review comments,saas-platform-ms-tenant-manager
fba3682d66257a1a4161d17382b17aef1ded63b3,TM-1418 Autoscaling in tenants table,saas-platform-ms-tenant-manager
d3c443548018ceb68b6a19e4ce5b90ca66f9cc9b,Merge pull request #728 in WFO/saas-platform-ms-tenant-manager from feature/TM-1473-api-ca,saas-platform-ms-tenant-manager
3bc4f6fb27519aa2a1937d810d7b7fcbecbbfa69,TM-1473: added missed cab requestid,saas-platform-ms-tenant-manager
70726763678ae02409b9cb9cf169d255acbce312,Merge pull request #727 in WFO/saas-platform-ms-tenant-manager from feature/remove-cxone-B,saas-platform-ms-tenant-manager
6ec0bdebf8e9073f7ef0e5a66dcbd7630a33bda0,Removing cxone-cluster for UH-2321,saas-platform-ms-tenant-manager
dac31062635d20e63f06bea41c273bafa75bbb34,Merge pull request #726 in WFO/saas-platform-ms-tenant-manager from feature/UH-4047-produc,saas-platform-ms-tenant-manager
2bac0f2c6c12b6bc7faa75e8538e7a74c6029d55,Merge pull request #725 in WFO/saas-platform-ms-tenant-manager from feature/ALBChangesToSt,saas-platform-ms-tenant-manager
4ac9c4f528dca2362bb4b5c135cce52b6d38deb5,Added cxone cluster B for deployment for UH-4047,saas-platform-ms-tenant-manager
d8b60ae0d08e47619cfd5534b6cd9c86a250d5b5,UH-2321 enable autoscaling on TEST,saas-platform-ms-tenant-manager
6792d6d34b8a4fe698e6bfa937250ec61eac32c4,TM-1435  added new billing telephone number validation,saas-platform-ms-tenant-manager
851fed2108fb0482132dc12674ff43c47b8dbed0,Merge pull request #724 in WFO/saas-platform-ms-tenant-manager from feature/TM-1440-tenant,saas-platform-ms-tenant-manager
65e2a56bc29d454ad50866a5fd30c6388fcbeef4,Merge pull request #722 in WFO/saas-platform-ms-tenant-manager from feature/TM-1372-notify,saas-platform-ms-tenant-manager
3ad9f521d7ce337b0f3d1bd96181ecaedccd7133,Merge pull request #723 in WFO/saas-platform-ms-tenant-manager from feature/ALBChangesToSt,saas-platform-ms-tenant-manager
2943abc24931e64636575a62db67b5d4c21a77b9,Merge branch 'master' into feature/TM-1440-tenant-manager-ms-modify-to-use-uh-redis-instea,saas-platform-ms-tenant-manager
c6a36fc9d02f216b82ad73ae16c9cfcc2a49f1e1,PDO-1221 scaleIN bugfix and enable autoscaling on Dev,saas-platform-ms-tenant-manager
66c7627685c451bc75065ccebd022d95b7437aab,TM-1372: Added Cancel Deletion Api for deletion request,saas-platform-ms-tenant-manager
53705eea0c75527a70ba10a7a4061aa8d7c81bc2,Merge pull request #721 in WFO/saas-platform-ms-tenant-manager from feature/TM-1372-notify,saas-platform-ms-tenant-manager
cebd0d6c70ea1f3313d784ac19bf062cc6c7f399,TM-1372: Incorporated review Comments,saas-platform-ms-tenant-manager
5b718b27431ed0268fce82f21703a2c9cdd73dfb,TM-1440 Modify cache to point to UH redis cluster instead of enterprize redis,saas-platform-ms-tenant-manager
8c562a1ba02ae4bdb8e5a33e216e356bb427dba3,TM-1372: Modified code,saas-platform-ms-tenant-manager
cdb0ce2bfe24463af1b958728c2a375a5600a6c7,TM-1372: Modified Code for request deletion and act on deletion added call for email notif,saas-platform-ms-tenant-manager
2c54bc27b8de8670ef527f440fdc7facc1ef1710,Merge pull request #719 in WFO/saas-platform-ms-tenant-manager from feature/TM-1323-new-ap,saas-platform-ms-tenant-manager
8d530e72e3f43a0bfb40c83d4c26136ce06b5435,Merge pull request #720 in WFO/saas-platform-ms-tenant-manager from feature/UH-4184-kinesi,saas-platform-ms-tenant-manager
7f3642b015c9a84ab748304b5f7a6f0a51e97ba1,UH-4184 Update platform-lib version to 1.41 to avoid having kinesis check point table on i,saas-platform-ms-tenant-manager
c9501116fc64f269521529cb1f65edffe0a751d6,TM-1323 : added sleep for 1 sec,saas-platform-ms-tenant-manager
9f135a5facf6f063aeb8cecde2e9eb688f052126,Merge pull request #717 in WFO/saas-platform-ms-tenant-manager from feature/ALBChangesToSt,saas-platform-ms-tenant-manager
fdcc0637f5211fe48674f6fb2df80943709a57bc,Merge pull request #715 in WFO/saas-platform-ms-tenant-manager from feature/TM-1323-new-ap,saas-platform-ms-tenant-manager
f42a20f1d4088cd1decc7c90f0b5c38020e60bb9,TM-1323 - fixed code as per method change,saas-platform-ms-tenant-manager
0ddad6e99faa1396cb9b3e7f69c1dac2acedb9a2,Merge branch 'master' of https://tlvgit02.nice.com/scm/wfo/saas-platform-ms-tenant-manager,saas-platform-ms-tenant-manager
b4b30eea3dc1e86597cac7ab3b5c319bb25b81d8,Merge pull request #716 in WFO/saas-platform-ms-tenant-manager from feature/TM-1247-enhanc,saas-platform-ms-tenant-manager
25d268d449bd6e9655db3000bea10486593b5e20,TM-1247: Added Pattern Check for CABRequestId,saas-platform-ms-tenant-manager
81f44ed1e03229e4bdd8c17f67e0ed2c8411aa18,TM-1247: Added Bug Fix and incorporated review comment,saas-platform-ms-tenant-manager
b08dea5a51bf4c40414f67c04852940a61895c87,UH-4429 fix json in autoscaling policy,saas-platform-ms-tenant-manager
176ea8be2f931c35ff1d142cd40207a6a4878d86,TM-1247: Added Logic to support flow of NonTest Tenant Deletion,saas-platform-ms-tenant-manager
7c5304b1e24b11cb28d8f398f68a7b1281cea816,Merge branch 'master' of https://tlvgit02.nice.com/scm/wfo/saas-platform-ms-tenant-manager,saas-platform-ms-tenant-manager
09d2347745f5a2213d08b6a034159ca06f9606e0,TM-1323 : updated pom,saas-platform-ms-tenant-manager
98377e03f304c1ed6f2ed45b9a0ed0a5c6c41123,Merge pull request #714 in WFO/saas-platform-ms-tenant-manager from feature/TM-1387-modify,saas-platform-ms-tenant-manager
babc4930dd82ab52c49bd409e4675beaed8cd861,TM-1323 Add UTs,saas-platform-ms-tenant-manager
f2ff86a7caed6b13340786805c6393c843c8d008,Merge pull request #713 in WFO/saas-platform-ms-tenant-manager from feature/ALBChangesToSt,saas-platform-ms-tenant-manager
98bb0373e20426c164f323263a58b9da7a1999e9,Merge branch 'feature/TM-1323-new-api-to-mark-all-expired-trial-tenant-inactive' of https:,saas-platform-ms-tenant-manager
99a7d354f311cde680925c0ba2f5741e3e3b363b,TM-1323 : added test cases,saas-platform-ms-tenant-manager
