full_path,file_name,dir_path,repo,loginflow,tenantflow,authenflow,authflow,usercreation,tenantcreation,tenantmodifcation
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/aws-cognito-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/cognitoimpl/UMAWSCognitoUserManagerTest.java,UMAWSCognitoUserManagerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/aws-cognito-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/cognitoimpl/,saas-platform-ms-user-manager,1,0,1,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/aws-cognito-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/cognitoimpl/UMAWSCognitoUserPoolManagerTest.java,UMAWSCognitoUserPoolManagerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/aws-cognito-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/cognitoimpl/,saas-platform-ms-user-manager,0,0,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/aws-cognito-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/cognitoimpl/util/AwsArnUtilTest.java,AwsArnUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/aws-cognito-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/cognitoimpl/util/,saas-platform-ms-user-manager,0,1,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/pom.xml,pom.xml,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/,saas-platform-ms-user-manager,1,0,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/adapters/UMAdapterRoleManager.java,UMAdapterRoleManager.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/adapters/,saas-platform-ms-user-manager,1,1,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/adapters/UMAdapterUserManager.java,UMAdapterUserManager.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/adapters/,saas-platform-ms-user-manager,1,1,0,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/converter/UMDdbTenantConverter.java,UMDdbTenantConverter.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/converter/,saas-platform-ms-user-manager,0,0,0,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/converter/UMDdbUserConverter.java,UMDdbUserConverter.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/converter/,saas-platform-ms-user-manager,1,0,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/dao/UMIdmTenantDdbDao.java,UMIdmTenantDdbDao.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/dao/,saas-platform-ms-user-manager,0,0,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/dao/UMIdmTenantDdbDaoImpl.java,UMIdmTenantDdbDaoImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/dao/,saas-platform-ms-user-manager,0,0,0,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/dao/UMUserDdbDao.java,UMUserDdbDao.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/dao/,saas-platform-ms-user-manager,0,0,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/dao/UMUserDdbDaoImpl.java,UMUserDdbDaoImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/dao/,saas-platform-ms-user-manager,0,1,1,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/RoleBasicDdbEntity.java,RoleBasicDdbEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/,saas-platform-ms-user-manager,1,1,0,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/UMClaimData.java,UMClaimData.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/,saas-platform-ms-user-manager,0,0,1,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/UMTenantDdbEntity.java,UMTenantDdbEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/,saas-platform-ms-user-manager,1,1,1,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/UMUserDdbEntity.java,UMUserDdbEntity.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/,saas-platform-ms-user-manager,0,0,1,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/factory/AuthenticationDDBMapperFactoryImpl.java,AuthenticationDDBMapperFactoryImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/factory/,saas-platform-ms-user-manager,1,1,1,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/items/UMTenantDdbItem.java,UMTenantDdbItem.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/items/,saas-platform-ms-user-manager,1,0,1,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/items/UMUserDdbItem.java,UMUserDdbItem.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/items/,saas-platform-ms-user-manager,0,1,1,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/service/ToggledFeaturesService.java,ToggledFeaturesService.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/service/,saas-platform-ms-user-manager,1,0,1,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/adapters/UMAdapterRoleManagerTest.java,UMAdapterRoleManagerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/adapters/,saas-platform-ms-user-manager,0,1,1,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/adapters/UMAdapterUserManagerTest.java,UMAdapterUserManagerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/adapters/,saas-platform-ms-user-manager,1,1,1,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/converter/UMDdbTenantConverterTest.java,UMDdbTenantConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/converter/,saas-platform-ms-user-manager,0,1,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/converter/UMDdbUserConverterTest.java,UMDdbUserConverterTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/converter/,saas-platform-ms-user-manager,1,0,0,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/RoleBasicDdbEntityTest.java,RoleBasicDdbEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/,saas-platform-ms-user-manager,1,0,1,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/UMClaimDataTest.java,UMClaimDataTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/,saas-platform-ms-user-manager,1,1,1,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/UMTenantDdbEntityTest.java,UMTenantDdbEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/,saas-platform-ms-user-manager,1,1,1,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/UMUserDdbEntityTest.java,UMUserDdbEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddb/Entity/,saas-platform-ms-user-manager,0,0,0,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddd/factory/AuthenticationDDBMapperFactoryImplTest.java,AuthenticationDDBMapperFactoryImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/ddd/factory/,saas-platform-ms-user-manager,0,0,1,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/service/ToggledFeaturesServiceTest.java,ToggledFeaturesServiceTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/service/,saas-platform-ms-user-manager,0,0,1,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/UMIdmTenantDdbDaoImplTest.java,UMIdmTenantDdbDaoImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/,saas-platform-ms-user-manager,1,0,1,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/UMUserDdbDaoImplTest.java,UMUserDdbDaoImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/idm-common/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/idmcommon/,saas-platform-ms-user-manager,0,0,1,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/pom.xml,pom.xml,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/,saas-platform-ms-user-manager,0,0,1,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/rest/UsermanagerKeycloakRestTools.java,UsermanagerKeycloakRestTools.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/rest/,saas-platform-ms-user-manager,1,0,0,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/rest/UserManagerUsermanagerKeycloakRestToolsImpl.java,UserManagerUsermanagerKeycloakRestToolsImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/rest/,saas-platform-ms-user-manager,1,0,1,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMAbstractKeycloakClient.java,UMAbstractKeycloakClient.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,0,1,1,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMClientTypedList.java,UMClientTypedList.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,0,1,1,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMKeycloakClient.java,UMKeycloakClient.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,1,1,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMKeycloakClientFactory.java,UMKeycloakClientFactory.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,0,0,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMKeyCloakConfig.java,UMKeyCloakConfig.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,0,0,1,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMKeycloakUsersQueryParams.java,UMKeycloakUsersQueryParams.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,1,0,1,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMRoleTypedList.java,UMRoleTypedList.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,0,1,1,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMUMKeycloakClientFactoryImpl.java,UMUMKeycloakClientFactoryImpl.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,0,1,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMUMKeycloakClientImplUM.java,UMUMKeycloakClientImplUM.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,0,0,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMUserTypedList.java,UMUserTypedList.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,0,1,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/UMKeyCloakRoleManager.java,UMKeyCloakRoleManager.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/,saas-platform-ms-user-manager,0,1,0,1,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/UMKeyCloakUserManager.java,UMKeyCloakUserManager.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/main/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/,saas-platform-ms-user-manager,0,1,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/rest/UserManagerUsermanagerKeycloakRestToolsImplTest.java,UserManagerUsermanagerKeycloakRestToolsImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/rest/,saas-platform-ms-user-manager,0,0,0,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UMKeyCloakUsersQueryParamsTest.java,UMKeyCloakUsersQueryParamsTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,0,1,0,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UserManagerUMKeycloakClientFactoryImplTest.java,UserManagerUMKeycloakClientFactoryImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,1,1,0,1,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/UserManagerUMKeycloakClientImplTest.java,UserManagerUMKeycloakClientImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/client/,saas-platform-ms-user-manager,1,1,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/UMKeyCloakRoleManagerTest.java,UMKeyCloakRoleManagerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/,saas-platform-ms-user-manager,0,1,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/UMKeyCloakUserManagerTest.java,UMKeyCloakUserManagerTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/keycloakimpl/,saas-platform-ms-user-manager,1,1,0,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/resources/spring/spring-test-data.xml,spring-test-data.xml,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/resources/spring/,saas-platform-ms-user-manager,1,0,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/resources/spring/spring-test-data-unit-tests.xml,spring-test-data-unit-tests.xml,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/keycloak-impl/src/test/resources/spring/,saas-platform-ms-user-manager,0,1,1,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/pom.xml,pom.xml,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/idm-integration/,saas-platform-ms-user-manager,0,1,0,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/pom.xml,pom.xml,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/,saas-platform-ms-user-manager,1,0,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/base/AbstractValidatorResponse.java,AbstractValidatorResponse.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/base/,saas-platform-ms-user-manager,1,1,0,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/base/BaseBulkValidator.java,BaseBulkValidator.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/base/,saas-platform-ms-user-manager,1,1,1,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/base/BaseService.java,BaseService.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/main/java/com/nice/saas/wfo/base/,saas-platform-ms-user-manager,0,0,0,0,1,0,1
